codigo,descricao,cd_mun
7051,SANTA RITA DO PASSA QUATRO,3547502
7053,SANTA ROSA DE VITERBO,3547601
7055,SANTO ANASTACIO,3547700
7057,SANTO ANDRE,3547809
7059,SANTO ANTONIO DA ALEGRIA,3547908
7061,SANTO ANTONIO DE POSSE,3548005
7063,SANTO ANTONIO DO JARDIM,3548104
7065,SANTO ANTONIO DO PINHAL,3548203
7067,SANTO EXPEDITO,3548302
7069,SANTOPOLIS DO AGUAPEI,3548401
7071,SANTOS,3548500
7073,SAO BENTO DO SAPUCAI,3548609
7075,SAO BERNARDO DO CAMPO,3548708
7077,SAO CAETANO DO SUL,3548807
7079,SAO CARLOS,3548906
7081,SAO FRANCISCO,3549003
7083,SAO JOAO DA BOA VISTA,3549102
7085,SAO JOAO DAS DUAS PONTES,3549201
7087,SAO JOAO DO PAU D'ALHO,3549300
7089,SAO JOAQUIM DA BARRA,3549409
7091,SAO JOSE DA BELA VISTA,3549508
7093,SAO JOSE DO BARREIRO,3549607
7095,SAO JOSE DO RIO PARDO,3549706
7097,SAO JOSE DO RIO PRETO,3549805
7099,SAO JOSE DOS CAMPOS,3549904
7101,SAO LUIZ DO PARAITINGA,3550001
7103,SAO MANUEL,3550100
7105,SAO MIGUEL ARCANJO,3550209
7107,SAO PAULO,3550308
7109,SAO PEDRO,3550407
7111,SAO PEDRO DO TURVO,3550506
7113,SAO ROQUE,3550605
7115,SAO SEBASTIAO,3550704
7117,SAO SEBASTIAO DA GRAMA,3550803
7119,SAO SIMAO,3550902
7121,SAO VICENTE,3551009
7123,SARAPUI,3551108
7125,SARUTAIA,3551207
7127,SEBASTIANOPOLIS DO SUL,3551306
7129,SERRA AZUL,3551405
7131,SERRANA,3551504
7133,SERRA NEGRA,3551603
7135,SERTAOZINHO,3551702
7137,SETE BARRAS,3551801
7139,SEVERINIA,3551900
7141,SILVEIRAS,3552007
7143,SOCORRO,3552106
7145,SOROCABA,3552205
7147,SUD MENNUCCI,3552304
7149,SUMARE,3552403
7151,SUZANO,3552502
7153,TABAPUA,3552601
7155,TABATINGA,3552700
7157,TABOAO DA SERRA,3552809
7159,TACIBA,3552908
7161,TAGUAI,3553005
7163,TAIACU,3553104
7165,TAIUVA,3553203
7167,TAMBAU,3553302
7169,TANABI,3553401
7171,TAPIRAI,3553500
7173,TAPIRATIBA,3553609
7175,TAQUARITINGA,3553708
7177,TAQUARITUBA,3553807
7179,TARABAI,3553906
7181,TATUI,3554003
7183,TAUBATE,3554102
7185,TEJUPA,3554201
7187,TEODORO SAMPAIO,3554300
7189,TERRA ROXA,3554409
7191,TIETE,3554508
7193,TIMBURI,3554607
7195,TORRINHA,3554706
7197,TREMEMBE,3554805
7199,TRES FRONTEIRAS,3554904
7201,TUPA,3555000
7203,TUPI PAULISTA,3555109
7205,TURIUBA,3555208
7207,TURMALINA,3555307
7209,UBATUBA,3555406
7211,UBIRAJARA,3555505
7213,UCHOA,3555604
7215,UNIAO PAULISTA,3555703
7217,URANIA,3555802
7219,URU,3555901
7221,URUPES,3556008
7223,VALENTIM GENTIL,3556107
7225,VALINHOS,3556206
7227,VALPARAISO,3556305
7231,VARGEM GRANDE DO SUL,3556404
7233,VARZEA PAULISTA,3556503
7235,VERA CRUZ,3556602
7237,VINHEDO,3556701
7239,VIRADOURO,3556800
7241,VISTA ALEGRE DO ALTO,3556909
7243,VOTORANTIM,3557006
7245,VOTUPORANGA,3557105
7247,BOREBI,3507456
7249,DIRCE REIS,3513850
7251,EMBAUBA,3514957
7253,ESPIRITO SANTO DO TURVO,3515194
7255,EUCLIDES DA CUNHA PAULISTA,3515350
7257,GUATAPARA,3518859
7259,IARAS,3519253
7263,MOTUCA,3532058
7265,ROSANA,3544251
7267,TARUMA,3553955
7273,VARGEM GRANDE PAULISTA,3556453
7293,SAO VENDELINO,4319752
7295,IMIGRANTE,4310363
7297,IMBE,4310330
7299,IBIRAPUITA,4309951
7301,ESTACAO,4307559
7303,VISTA GAUCHA,4323705
7305,VISTA ALEGRE DO PRATA,4323606
7307,VISTA ALEGRE,4323507
7309,VILA MARIA,4323408
7311,VILA FLORES,4323309
7313,TAQUARUCU DO SUL,4321329
7315,SILVEIRA MARTINS,4320651
7317,SEGREDO,4320263
7319,VANINI,4322558
7321,TUPANDI,4322251
7323,TUNAS,4322152
7325,TRINDADE DO SUL,4321956
7327,TRES PALMEIRAS,4321857
7329,TRES CACHOEIRAS,4321667
7331,TRES ARROIOS,4321634
7333,TERRA DE AREIA,4321436
7335,SEDE NOVA,4320230
7337,SANTA MARIA DO HERVAL,4316956
7339,SALDANHA MARINHO,4316436
7341,SAO MIGUEL DAS MISSOES,4319158
7343,SAO JOSE DO HORTENCIO,4318481
7345,SAO JOSE DO HERVAL,4318465
7347,SAO JORGE,4318440
7349,SAO JOAO DA URTIGA,4318424
7351,SAO DOMINGOS DO SUL,4318051
7353,RIOZINHO,4315750
7355,RELVADO,4315453
7357,QUINZE DE NOVEMBRO,4315354
7359,PROTASIO ALVES,4315172
7361,PROGRESSO,4315156
7363,POUSO NOVO,4315131
7365,POCO DAS ANTAS,4314753
7367,PIRAPO,4314555
7369,PINHAL,4314456
7371,PAVERAMA,4314159
7373,PARAISO DO SUL,4314027
7375,PANTANO GRANDE,4313953
7377,NOVA ROMA DO SUL,4313359
7379,NOVA HARTZ,4313060
7381,NOVA ESPERANCA DO SUL,4313037
7383,NOVA ALVORADA,4312757
7385,MORRO REDONDO,4312450
7387,MONTAURI,4312351
7389,LAGOAO,4311254
7391,JAQUIRANA,4311122
7393,JABOTICABA,4310850
7395,IVORA,4310751
7397,ITACURUBI,4310553
7399,IPIRANGA DO SUL,4310462
7401,ABATIA,4100103
7403,ADRIANOPOLIS,4100202
7405,AGUDOS DO SUL,4100301
7407,ALMIRANTE TAMANDARE,4100400
7409,ALTO PARANA,4100608
7411,ALTO PIQUIRI,4100707
7413,ALVORADA DO SUL,4100806
7415,AMAPORA,4100905
7417,AMPERE,4101002
7419,ANDIRA,4101101
7421,ANTONINA,4101200
7423,ANTONIO OLINTO,4101309
7425,APUCARANA,4101408
7427,ARAPONGAS,4101507
7429,ARAPOTI,4101606
7431,ARARUNA,4101705
7433,MARILANDIA DO SUL,4114906
7435,ARAUCARIA,4101804
7437,ASSAI,4101903
7439,ASTORGA,4102109
7441,ATALAIA,4102208
7443,BALSA NOVA,4102307
7445,BANDEIRANTES,4102406
7447,BARBOSA FERRAZ,4102505
7449,BARRACAO,4102604
7451,BARRA DO JACARE,4102703
7453,BELA VISTA DO PARAISO,4102802
7455,BITURUNA,4102901
7457,BOA ESPERANCA,4103008
7459,BOCAIUVA DO SUL,4103107
7461,BOM SUCESSO,4103206
7463,BORRAZOPOLIS,4103305
7465,CAFEARA,4103404
7467,CALIFORNIA,4103503
7469,CAMBARA,4103602
7471,CAMBE,4103701
7473,CAMBIRA,4103800
7475,CAMPINA DA LAGOA,4103909
7477,CAMPINA GRANDE DO SUL,4104006
7479,CAMPO DO TENENTE,4104105
7481,CAMPO LARGO,4104204
7483,CAMPO MOURAO,4104303
7485,CANDIDO DE ABREU,4104402
7487,CAPANEMA,4104501
7489,CAPITAO LEONIDAS MARQUES,4104600
7491,CARLOPOLIS,4104709
7493,CASCAVEL,4104808
7495,CASTRO,4104907
7497,CATANDUVAS,4105003
7499,CENTENARIO DO SUL,4105102
7501,CERRO AZUL,4105201
7503,CHOPINZINHO,4105409
7505,CIANORTE,4105508
7507,CIDADE GAUCHA,4105607
7509,CLEVELANDIA,4105706
7511,MANGUEIRINHA,4114401
7513,COLOMBO,4105805
7515,COLORADO,4105904
7517,CONGONHINHAS,4106001
7519,CONSELHEIRO MAIRINCK,4106100
7521,CONTENDA,4106209
7523,CORBELIA,4106308
7525,CORNELIO PROCOPIO,4106407
7527,CORONEL VIVIDA,4106506
7529,CRUZEIRO DO OESTE,4106605
7531,CRUZEIRO DO SUL,4106704
7533,CRUZ MACHADO,4106803
7535,CURITIBA,4106902
7537,CURIUVA,4107009
7539,DIAMANTE DO NORTE,4107108
7541,DOIS VIZINHOS,4107207
7543,DOUTOR CAMARGO,4107306
7545,ENEAS MARQUES,4107405
7547,ENGENHEIRO BELTRAO,4107504
7549,FAXINAL,4107603
7551,FENIX,4107702
7553,FLORAI,4107801
7555,FLORESTA,4107900
7557,FLORESTOPOLIS,4108007
7559,FLORIDA,4108106
7561,FORMOSA DO OESTE,4108205
7563,FOZ DO IGUACU,4108304
7565,FRANCISCO BELTRAO,4108403
7567,GENERAL CARNEIRO,4108502
7569,GOIOERE,4108601
7571,GUAIRA,4108809
7573,GUAIRACA,4108908
7575,GUAPIRAMA,4109005
7577,GUAPOREMA,4109104
7579,GUARACI,4109203
7581,GUARANIACU,4109302
7583,GUARAPUAVA,4109401
7585,GUARAQUECABA,4109500
7587,GUARATUBA,4109609
7589,IBAITI,4109708
7591,IBIPORA,4109807
7593,ICARAIMA,4109906
7595,IGUARACU,4110003
7597,IMBITUVA,4110102
7599,INACIO MARTINS,4110201
7601,INAJA,4110300
7603,IPIRANGA,4110508
7605,IPORA,4110607
7607,IRATI,4110706
7609,IRETAMA,4110805
7611,ITAGUAJE,4110904
7613,ITAMBARACA,4111001
7615,ITAMBE,4111100
7617,ITAPEJARA D'OESTE,4111209
7619,ITAUNA DO SUL,4111308
7621,IVAI,4111407
7623,IVAIPORA,4111506
7625,IVATUBA,4111605
7627,JABOTI,4111704
7629,JACAREZINHO,4111803
7631,JAGUAPITA,4111902
7633,JAGUARIAIVA,4112009
7635,JANDAIA DO SUL,4112108
7637,JANIOPOLIS,4112207
7639,JAPIRA,4112306
7641,JAPURA,4112405
7643,JARDIM ALEGRE,4112504
7645,JARDIM OLINDA,4112603
7647,JATAIZINHO,4112702
7649,JOAQUIM TAVORA,4112801
7651,JUNDIAI DO SUL,4112900
7653,JUSSARA,4113007
7655,KALORE,4113106
7657,LAPA,4113205
7659,LARANJEIRAS DO SUL,4113304
7661,LEOPOLIS,4113403
7663,LOANDA,4113502
7665,LOBATO,4113601
7667,LONDRINA,4113700
7669,LUPIONOPOLIS,4113809
7671,MALLET,4113908
7673,MAMBORE,4114005
7675,MANDAGUACU,4114104
7677,MANDAGUARI,4114203
7679,MANDIRITUBA,4114302
7681,MANOEL RIBAS,4114500
7683,MARECHAL CANDIDO RONDON,4114609
7685,MARIA HELENA,4114708
7687,MARIALVA,4114807
7689,MARILUZ,4115101
7691,MARINGA,4115200
7693,MARIOPOLIS,4115309
7695,MARMELEIRO,4115408
7697,MARUMBI,4115507
7699,MATELANDIA,4115606
7701,MEDIANEIRA,4115804
7703,MIRADOR,4115903
7705,MIRASELVA,4116000
7707,MOREIRA SALES,4116109
7709,MORRETES,4116208
7711,MUNHOZ DE MELO,4116307
7713,NOSSA SENHORA DAS GRACAS,4116406
7715,NOVA ALIANCA DO IVAI,4116505
7717,NOVA AMERICA DA COLINA,4116604
7719,NOVA CANTU,4116802
7721,NOVA ESPERANCA,4116901
7723,NOVA FATIMA,4117008
7725,NOVA LONDRINA,4117107
7727,ORTIGUEIRA,4117305
7729,OURIZONA,4117404
7731,PAICANDU,4117503
7733,PALMAS,4117602
7735,PALMEIRA,4117701
7737,PALMITAL,4117800
7739,PALOTINA,4117909
7741,PARAISO DO NORTE,4118006
7743,PARANACITY,4118105
7745,PARANAGUA,4118204
7747,PARANAPOEMA,4118303
7749,PARANAVAI,4118402
7751,PATO BRANCO,4118501
7753,PAULA FREITAS,4118600
7755,PAULO FRONTIN,4118709
7757,PEABIRU,4118808
7759,PEROLA D'OESTE,4119004
7761,PIEN,4119103
7763,PINHALAO,4119202
7765,PINHAO,4119301
7767,PIRAI DO SUL,4119400
7769,PIRAQUARA,4119509
7771,PITANGA,4119608
7773,PLANALTINA DO PARANA,4119707
7775,PLANALTO,4119806
7777,PONTA GROSSA,4119905
7779,PORECATU,4120002
7781,PORTO AMAZONAS,4120101
7783,PORTO RICO,4120200
7785,PORTO VITORIA,4120309
7787,PRESIDENTE CASTELO BRANCO,4120408
7789,PRIMEIRO DE MAIO,4120507
7791,PRUDENTOPOLIS,4120606
7793,QUATIGUA,4120705
7795,QUATRO BARRAS,4120804
7797,QUERENCIA DO NORTE,4121000
7799,QUINTA DO SOL,4121109
7801,QUITANDINHA,4121208
7803,RANCHO ALEGRE,4121307
7805,REALEZA,4121406
7807,REBOUCAS,4121505
7809,RENASCENCA,4121604
7811,RESERVA,4121703
7813,RIBEIRAO CLARO,4121802
7815,RIBEIRAO DO PINHAL,4121901
7817,RIO AZUL,4122008
7819,RIO BOM,4122107
7821,RIO BRANCO DO SUL,4122206
7823,RIO NEGRO,4122305
7825,ROLANDIA,4122404
7827,RONCADOR,4122503
7829,RONDON,4122602
7831,SABAUDIA,4122701
7833,SALGADO FILHO,4122800
7835,SALTO DO ITARARE,4122909
7837,SALTO DO LONTRA,4123006
7839,SANTA AMELIA,4123105
7841,SANTA CECILIA DO PAVAO,4123204
7843,SANTA CRUZ DE MONTE CASTELO,4123303
7845,SANTA FE,4123402
7847,SANTA INES,4123600
7849,SANTA ISABEL DO IVAI,4123709
7851,SANTA IZABEL DO OESTE,4123808
7853,SANTA MARIANA,4123907
7855,SANTANA DO ITARARE,4124004
7857,SANTO ANTONIO DO SUDOESTE,4124400
7859,SANTO ANTONIO DA PLATINA,4124103
7861,SANTO ANTONIO DO CAIUA,4124202
7863,SANTO ANTONIO DO PARAISO,4124301
7865,SANTO INACIO,4124509
7867,SAO CARLOS DO IVAI,4124608
7869,SAO JERONIMO DA SERRA,4124707
7871,SAO JOAO,4124806
7873,SAO JOAO DO CAIUA,4124905
7875,SAO JOAO DO IVAI,4125001
7877,SAO JOAO DO TRIUNFO,4125100
7879,SAO JORGE DO IVAI,4125308
7881,SAO JORGE D'OESTE,4125209
7883,SAO JOSE DA BOA VISTA,4125407
7885,SAO JOSE DOS PINHAIS,4125506
7887,SAO MATEUS DO SUL,4125605
7889,SAO MIGUEL DO IGUACU,4125704
7891,SAO PEDRO DO IVAI,4125803
7893,SAO PEDRO DO PARANA,4125902
7895,SAO SEBASTIAO DA AMOREIRA,4126009
7897,SAO TOME,4126108
7899,SAPOPEMA,4126207
7901,SENGES,4126306
7903,SERTANEJA,4126405
7905,SERTANOPOLIS,4126504
7907,SIQUEIRA CAMPOS,4126603
7909,TAMBOARA,4126702
7911,TAPEJARA,4126801
7913,TEIXEIRA SOARES,4127007
7915,TELEMACO BORBA,4127106
7917,TERRA BOA,4127205
7919,TERRA RICA,4127304
7921,TERRA ROXA,4127403
7923,TIBAGI,4127502
7925,TIJUCAS DO SUL,4127601
7927,TOLEDO,4127700
7929,TOMAZINA,4127809
7931,TUNEIRAS DO OESTE,4127908
7933,UBIRATA,4128005
7935,UMUARAMA,4128104
7937,UNIAO DA VITORIA,4128203
7939,UNIFLOR,4128302
7941,URAI,4128401
7943,WENCESLAU BRAZ,4128500
7945,VERE,4128609
7947,VITORINO,4128708
7949,XAMBRE,4128807
7951,ALTONIA,4100509
7953,ASSIS CHATEAUBRIAND,4102000
7955,QUEDAS DO IGUACU,4120903
7957,CEU AZUL,4105300
7959,GRANDES RIOS,4108700
7961,INDIANOPOLIS,4110409
7963,MATINHOS,4115705
7965,NOVA AURORA,4116703
7967,NOVA OLIMPIA,4117206
7969,PEROLA,4118907
7971,SANTA HELENA,4123501
7973,TAPIRA,4126900
7975,MARILENA,4115002
7977,FRANCISCO ALVES,4108320
7979,NOVA SANTA ROSA,4117222
7981,BOA VISTA DA APARECIDA,4103057
7983,BRAGANEY,4103354
7985,CAFELANDIA,4103453
7987,TRES BARRAS DO PARANA,4127858
7989,VERA CRUZ DO OESTE,4128559
7991,PRANCHITA,4120358
7993,TUPASSI,4127957
7995,NOVA PRATA DO IGUACU,4117255
7997,JESUITAS,4112751
7999,SAO JORGE DO PATROCINIO,4125357
8001,ABELARDO LUZ,4200101
8003,AGROLANDIA,4200200
8005,AGRONOMICA,4200309
8007,AGUA DOCE,4200408
8009,AGUAS DE CHAPECO,4200507
8011,AGUAS MORNAS,4200606
8013,ALFREDO WAGNER,4200705
8015,ANCHIETA,4200804
8017,ANGELINA,4200903
8019,ANITA GARIBALDI,4201000
8021,ANITAPOLIS,4201109
8023,ANTONIO CARLOS,4201208
8025,ARAQUARI,4201307
8027,ARARANGUA,4201406
8029,ARMAZEM,4201505
8031,ARROIO TRINTA,4201604
8033,ASCURRA,4201703
8035,ATALANTA,4201802
8037,AURORA,4201901
8039,BALNEARIO CAMBORIU,4202008
8041,BARRA VELHA,4202107
8043,BENEDITO NOVO,4202206
8045,BIGUACU,4202305
8047,BLUMENAU,4202404
8049,BOM RETIRO,4202602
8051,BOTUVERA,4202701
8053,BRACO DO NORTE,4202800
8055,BRUSQUE,4202909
8057,CACADOR,4203006
8059,CAIBI,4203105
8061,CAMBORIU,4203204
8063,CAMPO ALEGRE,4203303
8065,CAMPO BELO DO SUL,4203402
8067,CAMPO ERE,4203501
8069,CAMPOS NOVOS,4203600
8071,CANELINHA,4203709
8073,CANOINHAS,4203808
8075,CAPINZAL,4203907
8077,CATANDUVAS,4204004
8079,CAXAMBU DO SUL,4204103
8081,CHAPECO,4204202
8083,CONCORDIA,4204301
8085,CORONEL FREITAS,4204400
8087,CORUPA,4204509
8089,CRICIUMA,4204608
8091,CUNHA PORA,4204707
8093,CURITIBANOS,4204806
8095,DESCANSO,4204905
8097,DIONISIO CERQUEIRA,4205001
8099,DONA EMMA,4205100
8101,ERVAL VELHO,4205209
8103,FAXINAL DOS GUEDES,4205308
8105,FLORIANOPOLIS,4205407
8107,FRAIBURGO,4205506
8109,GALVAO,4205605
8111,GOVERNADOR CELSO RAMOS,4206009
8113,GAROPABA,4205704
8115,GARUVA,4205803
8117,GASPAR,4205902
8119,GRAO PARA,4206108
8121,GRAVATAL,4206207
8123,GUABIRUBA,4206306
8125,GUARACIABA,4206405
8127,GUARAMIRIM,4206504
8129,GUARUJA DO SUL,4206603
8131,HERVAL D'OESTE,4206702
8133,IBICARE,4206801
8135,IBIRAMA,4206900
8137,ICARA,4207007
8139,ILHOTA,4207106
8141,IMARUI,4207205
8143,IMBITUBA,4207304
8145,IMBUIA,4207403
8147,INDAIAL,4207502
8149,IPIRA,4207601
8151,IPUMIRIM,4207700
8153,IRANI,4207809
8155,IRINEOPOLIS,4207908
8157,ITA,4208005
8159,ITAIOPOLIS,4208104
8161,ITAJAI,4208203
8163,ITAPEMA,4208302
8165,ITAPIRANGA,4208401
8167,ITUPORANGA,4208500
8169,JABORA,4208609
8171,JACINTO MACHADO,4208708
8173,JAGUARUNA,4208807
8175,JARAGUA DO SUL,4208906
8177,JOACABA,4209003
8179,JOINVILLE,4209102
8181,LACERDOPOLIS,4209201
8183,LAGES,4209300
8185,LAGUNA,4209409
8187,LAURENTINO,4209508
8189,LAURO MULLER,4209607
8191,LEBON REGIS,4209706
8193,LEOBERTO LEAL,4209805
8195,LONTRAS,4209904
8197,LUIZ ALVES,4210001
8199,MAFRA,4210100
8201,MAJOR GERCINO,4210209
8203,MAJOR VIEIRA,4210308
8205,MARAVILHA,4210506
8207,MASSARANDUBA,4210605
8209,MATOS COSTA,4210704
8211,MELEIRO,4210803
8213,MODELO,4210902
8215,MONDAI,4211009
8217,MONTE CASTELO,4211108
8219,MORRO DA FUMACA,4211207
8221,NAVEGANTES,4211306
8223,NOVA ERECHIM,4211405
8225,NOVA TRENTO,4211504
8227,NOVA VENEZA,4211603
8229,ORLEANS,4211702
8231,OURO,4211801
8233,PALHOCA,4211900
8235,PALMA SOLA,4212007
8237,PALMITOS,4212106
8239,PAPANDUVA,4212205
8241,PAULO LOPES,4212304
8243,PEDRAS GRANDES,4212403
8245,PENHA,4212502
8247,PERITIBA,4212601
8249,PETROLANDIA,4212700
8251,BALNEARIO DE PICARRAS,4212809
8253,PINHALZINHO,4212908
8255,PINHEIRO PRETO,4213005
8257,PIRATUBA,4213104
8259,POMERODE,4213203
8261,PONTE ALTA,4213302
8263,PONTE SERRADA,4213401
8265,PORTO BELO,4213500
8267,PORTO UNIAO,4213609
8269,POUSO REDONDO,4213708
8271,PRAIA GRANDE,4213807
8273,PRESIDENTE CASTELLO BRANCO,4213906
8275,PRESIDENTE GETULIO,4214003
8277,PRESIDENTE NEREU,4214102
8279,QUILOMBO,4214201
8281,RANCHO QUEIMADO,4214300
8283,RIO DAS ANTAS,4214409
8285,RIO DO CAMPO,4214508
8287,RIO DO OESTE,4214607
8289,RIO DOS CEDROS,4214706
8291,RIO DO SUL,4214805
8293,RIO FORTUNA,4214904
8295,RIO NEGRINHO,4215000
8297,RODEIO,4215109
8299,ROMELANDIA,4215208
8301,SALETE,4215307
8303,SALTO VELOSO,4215406
8305,SANTA CECILIA,4215505
8307,SANTA ROSA DE LIMA,4215604
8309,SANTO AMARO DA IMPERATRIZ,4215703
8311,SAO BENTO DO SUL,4215802
8313,SAO BONIFACIO,4215901
8315,SAO CARLOS,4216008
8317,SAO DOMINGOS,4216107
8319,SAO FRANCISCO DO SUL,4216206
8321,SAO JOAO BATISTA,4216305
8323,SAO JOAO DO SUL,4216404
8325,SAO JOAQUIM,4216503
8327,SAO JOSE,4216602
8329,SAO JOSE DO CEDRO,4216701
8331,SAO JOSE DO CERRITO,4216800
8333,SAO LOURENCO DO OESTE,4216909
8335,SAO LUDGERO,4217006
8337,SAO MARTINHO,4217105
8339,SAO MIGUEL DO OESTE,4217204
8341,SAUDADES,4217303
8343,SCHROEDER,4217402
8345,SEARA,4217501
8347,SIDEROPOLIS,4217600
8349,SOMBRIO,4217709
8351,TAIO,4217808
8353,TANGARA,4217907
8355,TIJUCAS,4218004
8357,TIMBO,4218202
8359,TRES BARRAS,4218301
8361,TREZE DE MAIO,4218400
8363,TREZE TILIAS,4218509
8365,TROMBUDO CENTRAL,4218608
8367,TUBARAO,4218707
8369,TURVO,4218806
8371,URUBICI,4218905
8373,URUSSANGA,4219002
8375,VARGEAO,4219101
8377,VIDAL RAMOS,4219200
8379,VIDEIRA,4219309
8381,WITMARSUM,4219408
8383,XANXERE,4219507
8385,XAVANTINA,4219606
8387,XAXIM,4219705
8389,BOM JARDIM DA SERRA,4202503
8391,MARACAJA,4210407
8393,TIMBE DO SUL,4218103
8395,CORREIA PINTO,4204558
8397,OTACILIO COSTA,4211751
8399,IPE,4310439
8401,IBARAMA,4309753
8403,HARMONIA,4309555
8405,GUABIJU,4309258
8407,GLORINHA,4309050
8409,FAXINALZINHO,4308052
8411,FAGUNDES VARELA,4307864
8413,EUGENIO DE CASTRO,4307831
8415,ERNESTINA,4307054
8417,EREBANGO,4306973
8419,ENTRE IJUIS,4306932
8421,ENTRE RIOS DO SUL,4306957
8423,ELDORADO DO SUL,4306767
8425,DOUTOR MAURICIO CARDOSO,4306734
8427,DOIS LAJEADOS,4306452
8429,DEZESSEIS DE NOVEMBRO,4306353
8431,CRISTAL,4306056
8433,CIDREIRA,4305454
8435,CERRO GRANDE DO SUL,4305173
8437,CERRO GRANDE,4305157
8439,CERRO BRANCO,4305132
8441,CASEIROS,4304952
8443,CAPELA DE SANTANA,4304689
8445,CAMPOS BORGES,4304101
8447,CAMARGO,4303558
8449,BROCHIER,4302659
8451,CANTAGALO,4104451
8453,TURVO,4127965
8455,ALTAMIRA DO PARANA,4100459
8457,FIGUEIRA,4107751
8459,LUNARDELLI,4113759
8461,SARANDI,4126256
8463,JURANDA,4112959
8465,DOURADINA,4107256
8467,SANTA TEREZINHA DE ITAIPU,4124053
8469,MISSAL,4116059
8471,SAO JOSE DAS PALMEIRAS,4125456
8473,ROSARIO DO IVAI,4122651
8475,CAMPO BONITO,4104055
8477,SULINA,4126652
8479,CORUMBATAI DO SUL,4106555
8481,LUIZIANA,4113734
8483,BOQUEIRAO DO LEAO,4302451
8485,BARAO,4301651
8487,AUREA,4301552
8489,ARROIO DO SAL,4301057
8491,ANDRE DA ROCHA,4300661
8493,AMARAL FERRADOR,4300638
8495,ALTO ALEGRE,4300554
8497,ALEGRIA,4300455
8499,AGUA SANTA,4300059
8501,AGUDO,4300109
8503,AJURICABA,4300208
8505,ALECRIM,4300307
8507,ALEGRETE,4300406
8509,ALPESTRE,4300505
8511,ALVORADA,4300604
8513,ANTA GORDA,4300703
8515,ANTONIO PRADO,4300802
8517,ARATIBA,4300901
8519,ARROIO DO MEIO,4301008
8521,ARROIO DOS RATOS,4301107
8523,ARROIO DO TIGRE,4301206
8525,ARROIO GRANDE,4301305
8527,ARVOREZINHA,4301404
8529,AUGUSTO PESTANA,4301503
8531,BAGE,4301602
8533,BARAO DE COTEGIPE,4301701
8535,BARRACAO,4301800
8537,BARRA DO RIBEIRO,4301909
8539,BARROS CASSAL,4302006
8541,BENTO GONCALVES,4302105
8543,BOA VISTA DO BURICA,4302204
8545,BOM JESUS,4302303
8547,BOM RETIRO DO SUL,4302402
8549,BOSSOROCA,4302501
8551,BRAGA,4302600
8553,BUTIA,4302709
8555,CACAPAVA DO SUL,4302808
8557,CACEQUI,4302907
8559,CACHOEIRA DO SUL,4303004
8561,CACHOEIRINHA,4303103
8563,CACIQUE DOBLE,4303202
8565,CAIBATE,4303301
8567,CAICARA,4303400
8569,CAMAQUA,4303509
8571,CAMBARA DO SUL,4303608
8573,CAMPINA DAS MISSOES,4303707
8575,CAMPINAS DO SUL,4303806
8577,CAMPO BOM,4303905
8579,CAMPO NOVO,4304002
8581,CANDELARIA,4304200
8583,CANDIDO GODOI,4304309
8585,CANELA,4304408
8587,CANGUCU,4304507
8589,CANOAS,4304606
8591,CARAZINHO,4304705
8593,CARLOS BARBOSA,4304804
8595,CASCA,4304903
8597,CATUIPE,4305009
8599,CAXIAS DO SUL,4305108
8601,CERRO LARGO,4305207
8603,CHAPADA,4305306
8605,CHIAPETTA,4305405
8607,CIRIACO,4305504
8609,COLORADO,4305603
8611,CONDOR,4305702
8613,CONSTANTINA,4305801
8615,CORONEL BICACO,4305900
8617,CRISSIUMAL,4306007
8619,CRUZ ALTA,4306106
8621,CRUZEIRO DO SUL,4306205
8623,DAVID CANABARRO,4306304
8625,DOIS IRMAOS,4306403
8627,DOM FELICIANO,4306502
8629,DOM PEDRITO,4306601
8631,DONA FRANCISCA,4306700
8633,ENCANTADO,4306809
8635,ENCRUZILHADA DO SUL,4306908
8637,ERECHIM,4307005
8639,HERVAL,4307104
8641,ERVAL GRANDE,4307203
8643,ERVAL SECO,4307302
8645,ESMERALDA,4307401
8647,ESPUMOSO,4307500
8649,ESTANCIA VELHA,4307609
8651,ESTEIO,4307708
8653,ESTRELA,4307807
8655,FARROUPILHA,4307906
8657,FAXINAL DO SOTURNO,4308003
8659,FELIZ,4308102
8661,FLORES DA CUNHA,4308201
8663,FONTOURA XAVIER,4308300
8665,FORMIGUEIRO,4308409
8667,FREDERICO WESTPHALEN,4308508
8669,GARIBALDI,4308607
8671,GAURAMA,4308706
8673,GENERAL CAMARA,4308805
8675,SAO VICENTE DO SUL,4319802
8677,GETULIO VARGAS,4308904
8679,GIRUA,4309001
8681,GRAMADO,4309100
8683,GRAVATAI,4309209
8685,GUAIBA,4309308
8687,GUAPORE,4309407
8689,GUARANI DAS MISSOES,4309506
8691,HORIZONTINA,4309605
8693,CHARQUEADAS,4305355
8695,HUMAITA,4309704
8697,IBIACA,4309803
8699,IBIRAIARAS,4309902
8701,IBIRUBA,4310009
8703,IGREJINHA,4310108
8705,IJUI,4310207
8707,ILOPOLIS,4310306
8709,INDEPENDENCIA,4310405
8711,IRAI,4310504
8713,ITAQUI,4310603
8715,ITATIBA DO SUL,4310702
8717,IVOTI,4310801
8719,JACUTINGA,4310900
8721,JAGUARAO,4311007
8723,JAGUARI,4311106
8725,JULIO DE CASTILHOS,4311205
8727,LAGOA VERMELHA,4311304
8729,LAJEADO,4311403
